title_key,media_type,title,release_date,vote_average,vote_count,popularity
tv:62822,tv,Humans,2015-06-14,7.489,714,18.5905
movie:2054,movie,Mr. Holland's Opus,1995-12-29,6.956,466,3.2035
movie:12665,movie,Powder,1995-10-27,7.1,751,6.7767
movie:532812,movie,Robert the Bruce,2019-06-28,5.496,140,2.5552
movie:9700,movie,The Lost City,2005-09-03,6.188,125,2.6315
tv:49191,tv,10.5,2004-05-02,6.486,74,3.5127
tv:68394,tv,Watership Down,2018-12-22,6.9,92,4.8344
movie:11931,movie,In Her Shoes,2005-10-07,6.22,1328,5.2879
movie:525946,movie,Troop Zero,2019-02-01,7.0,312,2.4359
movie:436274,movie,Radius,2017-07-17,6.485,768,4.7713
movie:585244,movie,I Still Believe,2020-03-12,7.566,1245,5.1398
movie:96724,movie,Anna Karenina,2012-09-06,6.694,2437,6.4214
movie:9437,movie,Kiss the Girls,1997-09-29,6.539,1945,8.7815
movie:72387,movie,Safe,2012-04-16,6.496,2750,9.302
movie:12160,movie,Wyatt Earp,1994-06-24,6.798,962,5.9914
movie:86835,movie,Knight of Cups,2015-09-10,5.716,736,4.1623
movie:310593,movie,Youth,2015-05-20,6.898,2251,8.5409
movie:41513,movie,The Smurfs,2011-07-29,5.754,4072,10.3308
movie:9556,movie,Darkman,1990-08-24,6.423,1562,6.3245
movie:9325,movie,The Jungle Book,1967-10-18,7.288,6752,13.6637
movie:9732,movie,The Lion King II: Simba's Pride,1998-10-24,6.94,4736,12.0343
tv:105288,tv,Down to Earth with Zac Efron,2020-07-10,7.642,313,4.6067
movie:11386,movie,The Crying Game,1992-09-02,6.841,869,4.7704
tv:86769,tv,Ares,2020-01-17,6.388,98,3.6644
movie:81390,movie,A Lonely Place to Die,2011-04-09,6.174,660,4.8848
movie:300665,movie,Leatherface,2017-09-14,5.574,1458,5.6531
movie:928,movie,Gremlins 2: The New Batch,1990-06-15,6.522,2984,10.2437
movie:10134,movie,Cyborg,1989-04-07,5.664,850,6.3883
movie:11884,movie,The Last Starfighter,1984-07-13,6.599,791,5.0095
movie:456048,movie,The Humanity Bureau,2017-07-11,4.767,405,4.1038
movie:6557,movie,27 Dresses,2008-01-10,6.453,3487,10.4066
movie:12105,movie,Yellow Submarine,1968-07-17,7.204,567,3.626
movie:31997,movie,Saboteur,1942-04-22,6.861,561,3.1204
movie:1931,movie,Stomp the Yard,2007-05-16,7.146,553,4.8142
movie:9768,movie,Cry-Baby,1990-04-06,6.532,1588,4.4417
movie:10654,movie,Hair,1979-03-15,7.25,765,4.6072
movie:10938,movie,Beautiful Thing,1996-06-21,7.2,358,2.731
movie:11559,movie,Tideland,2005-10-13,6.523,640,2.9332
movie:257091,movie,Get Hard,2015-03-26,6.014,2962,7.1446
movie:656007,movie,Panga,2020-01-24,6.714,28,0.8428
movie:11590,movie,Slap Shot,1977-02-25,6.758,461,3.9531
movie:157849,movie,A Most Wanted Man,2014-07-25,6.468,1521,6.9208
movie:10383,movie,Lost Souls,2000-10-13,5.066,206,2.883
tv:96567,tv,COBRA,2020-01-17,5.885,61,5.6141
movie:77663,movie,Killing Season,2013-07-12,5.534,1049,4.7865
movie:16456,movie,The Crow: Wicked Prayer,2005-05-04,3.8,259,3.912
movie:531949,movie,Father of the Year,2018-07-20,5.41,499,2.477
movie:16180,movie,The Legend of Hell House,1973-06-15,6.666,289,3.7893
movie:10366,movie,Universal Soldier: The Return,1999-08-05,5.877,1363,6.1393
movie:19542,movie,The Red Shoes,1948-09-06,7.98,767,4.9142
tv:81704,tv,Magic for Humans,2018-08-17,6.4,62,4.337
tv:88166,tv,I Know This Much Is True,2020-05-09,7.637,292,8.069
movie:10985,movie,The New Guy,2002-05-10,5.968,675,5.0262
movie:37495,movie,Four Lions,2010-05-07,6.952,1312,3.0545
movie:111440,movie,The Pact,2012-05-25,5.665,540,2.4774
tv:81747,tv,Tell Me a Story,2018-10-31,7.11,278,8.9085
movie:27327,movie,Phantom of the Paradise,1974-10-31,7.476,765,4.8085
tv:77400,tv,The Innocents,2018-08-24,5.667,117,7.0901
movie:208134,movie,Jackass Presents: Bad Grandpa,2013-10-22,6.181,1734,6.1435
tv:66310,tv,StartUp,2016-09-06,7.17,274,22.6914
movie:429189,movie,Wonder Wheel,2017-12-01,6.37,1372,4.6823
movie:21484,movie,Possession,1981-05-27,7.3,1399,11.2674
movie:11219,movie,The Trouble with Harry,1955-10-03,7.0,924,4.2949
movie:10105,movie,Saints and Soldiers,2003-09-11,6.308,317,2.8145
movie:12281,movie,Mean Creek,2004-08-20,6.829,424,2.563
movie:2769,movie,An American in Paris,1951-09-26,7.0,666,4.4426
movie:18189,movie,Dirty Love,2005-09-23,4.285,120,2.2768
tv:81241,tv,Dispatches from Elsewhere,2020-03-01,6.695,128,5.1418
movie:616880,movie,Bhoot: Part One - The Haunted Ship,2020-02-21,5.628,39,1.0764
tv:91290,tv,Typewriter,2019-07-19,6.2,38,2.6874
movie:10501,movie,The Road to El Dorado,2000-03-31,7.3,4194,11.696
movie:827,movie,Diabolique,1955-01-29,7.882,1127,3.4975
movie:169813,movie,Short Term 12,2013-08-23,7.743,1444,4.0681
movie:10198,movie,The Princess and the Frog,2009-12-08,7.232,6246,19.505
movie:39451,movie,Little Fockers,2010-12-21,5.663,3508,7.2353
movie:19904,movie,The Stepfather,2009-10-16,5.8,971,4.4038
movie:2116,movie,Out of Time,2003-10-03,6.373,1349,5.8349
movie:323272,movie,War Room,2015-08-28,7.836,594,4.5374
movie:9005,movie,The Ice Harvest,2005-11-23,5.933,342,3.7951
movie:594139,movie,Darbar,2020-01-08,6.0,55,1.6735
movie:123105,movie,The Bay,2012-09-13,5.812,901,3.1573
movie:560204,movie,Arkansas,2020-05-05,5.777,354,3.806
tv:19997,tv,The Andromeda Strain,2008-05-26,6.164,250,5.2227
movie:11638,movie,Guess Who,2005-03-25,6.0,1012,6.5341
movie:9907,movie,Barnyard,2006-08-04,6.0,1220,8.664
movie:10739,movie,Anything Else,2003-08-27,6.173,683,3.1924
movie:6949,movie,"What's Up, Doc?",1972-03-09,7.374,472,3.5203
movie:294272,movie,Pete's Dragon,2016-08-10,6.393,2365,7.5382
tv:45782,tv,Sword Art Online,2012-07-08,8.158,2162,63.6616
movie:12259,movie,Sholay,1975-08-15,7.049,328,2.3583
movie:502,movie,Fail Safe,1964-10-07,7.837,491,3.464
movie:11129,movie,Human Traffic,1999-06-04,6.813,408,2.3398
tv:76954,tv,The Mechanism,2018-03-23,7.048,135,4.5859
movie:22821,movie,The Boondock Saints II: All Saints Day,2009-11-24,5.968,842,5.5412
movie:286538,movie,Bokeh,2017-03-24,5.411,274,5.6362
movie:9029,movie,What Happens in Vegas,2008-05-07,6.118,3370,8.1263
movie:427900,movie,Home Again,2017-09-07,6.1,1250,4.4031
movie:10994,movie,White Oleander,2002-10-11,7.019,431,3.2862
tv:2902,tv,Queer as Folk,2000-12-03,8.286,543,20.813
movie:3767,movie,Gilda,1946-04-25,7.474,672,4.4695
movie:10691,movie,Crazy/Beautiful,2001-06-29,6.619,402,4.1107
movie:6488,movie,Arachnophobia,1990-07-20,6.458,1564,4.4283
movie:530723,movie,Bad Education,2019-09-08,6.745,789,3.6168
tv:79084,tv,POSE,2018-06-03,8.269,624,12.6939
movie:491480,movie,The Boy Who Harnessed the Wind,2019-02-14,7.882,1914,5.4945
movie:455551,movie,The Recall,2017-06-02,4.679,371,3.1932
movie:895,movie,Andrei Rublev,1966-12-16,7.9,970,4.5921
tv:1678,tv,The Golden Girls,1985-09-14,7.587,406,42.6209
tv:1940,tv,Entourage,2004-07-18,7.362,665,64.9116
movie:9927,movie,The Ringer,2005-12-23,5.653,360,2.7677
movie:10057,movie,The Three Musketeers,1993-11-11,6.386,1094,10.3656
movie:11162,movie,The Merchant of Venice,2004-12-03,6.783,621,6.1343
movie:28794,movie,The House by the Cemetery,1981-08-14,6.31,452,2.5259
movie:591101,movie,Mardaani 2,2019-12-12,7.049,82,1.2542
movie:43838,movie,Young Mr. Lincoln,1939-06-09,7.2,195,2.8786
movie:10642,movie,Loser,2000-07-21,5.414,489,4.3685
movie:77948,movie,The Cold Light of Day,2012-04-04,5.4,1006,6.6873
movie:640882,movie,3022,2019-11-22,5.255,249,3.1305
movie:503619,movie,The Package,2018-08-10,5.909,1266,3.9426
movie:10971,movie,A Night to Remember,1958-07-03,7.6,299,4.2524
movie:49520,movie,The Change-Up,2011-08-05,6.161,3036,8.287
movie:72570,movie,The Vow,2012-02-05,7.226,4310,7.6599
tv:94515,tv,Prank Encounters,2019-10-25,7.1,212,3.007
movie:15762,movie,Night of the Creeps,1986-08-21,6.763,602,3.9731
tv:87083,tv,Formula 1: Drive to Survive,2019-03-08,8.174,651,17.2317
movie:1847,movie,The Long Goodbye,1973-03-08,7.405,799,6.4995
movie:179144,movie,The Great Beauty,2013-05-21,7.506,3348,6.6629
tv:61387,tv,NCIS: New Orleans,2014-09-23,7.289,475,42.3348
movie:11237,movie,Anacondas: The Hunt for the Blood Orchid,2004-08-25,5.499,1132,9.2765
movie:11109,movie,Vera Drake,2004-10-22,7.172,421,4.6553
movie:13496,movie,American Outlaws,2001-08-17,5.914,295,4.4234
movie:14811,movie,Fiddler on the Roof,1971-11-03,7.736,666,5.7255
movie:22377,movie,The Green Berets,1968-07-04,5.651,195,3.4509
movie:582014,movie,Promising Young Woman,2020-12-13,7.374,3808,12.3383
movie:15186,movie,Full Frontal,2002-08-02,4.634,114,3.3052
movie:259695,movie,Live by Night,2016-12-25,6.27,1431,6.3598
movie:9022,movie,All the Boys Love Mandy Lane,2006-09-09,5.578,726,3.7295
movie:311291,movie,45 Years,2015-05-29,6.6,806,3.2926
movie:6623,movie,The Peacemaker,1997-09-26,6.05,1150,7.7487
movie:11897,movie,How the West Was Won,1962-11-02,7.0,508,5.7795
tv:82883,tv,The Act,2019-03-20,7.566,5201,11.3925
movie:11101,movie,Stalingrad,1993-01-20,7.342,648,6.3652
tv:71146,tv,Condor,2018-06-06,7.04,291,12.8857
movie:11637,movie,Are We There Yet?,2005-01-20,5.722,1077,5.3899
tv:46975,tv,Crossing Lines,2013-08-22,6.7,123,12.3781
movie:560362,movie,Rattlesnake,2019-10-25,5.249,467,2.2035
movie:563604,movie,Dear Comrade,2019-07-25,6.9,49,1.5248
movie:71552,movie,American Reunion,2012-04-04,6.32,4793,8.3946
movie:295699,movie,Everybody Wants Some!!,2016-03-30,6.372,1230,5.7341
movie:22787,movie,Whiteout,2009-09-09,5.602,869,5.6745
tv:64555,tv,Frontier,2016-11-06,6.819,354,9.5041
movie:145221,movie,Monsters: Dark Continent,2014-10-09,4.721,401,3.3732
movie:401246,movie,The Square,2017-08-25,6.746,1774,4.4105
tv:2490,tv,The IT Crowd,2006-02-03,8.159,1672,18.4745
movie:11523,movie,View from the Top,2003-03-21,5.561,617,4.0524
movie:743601,movie,American Murder: The Family Next Door,2020-09-29,7.25,771,2.7482
movie:263514,movie,The Return,2003-12-30,6.815,84,1.5473
movie:576504,movie,Manu,2018-05-27,6.0,2,1.7943
movie:18417,movie,The Other Sister,1999-02-26,6.417,181,2.6321
movie:189,movie,Sin City: A Dame to Kill For,2014-08-20,6.4,4249,17.9638
movie:512263,movie,Honey Boy,2019-11-07,7.025,747,4.4979
movie:26912,movie,Quatermass and the Pit,1967-11-09,6.7,281,2.4832
movie:50837,movie,Martha Marcy May Marlene,2011-10-21,6.578,845,4.8368
movie:65599,movie,The Woman,2011-10-14,6.056,607,3.3649
tv:65798,tv,Letterkenny,2016-02-07,7.913,212,16.1586
movie:475303,movie,A Rainy Day in New York,2019-07-26,6.475,2409,0.8613
movie:11886,movie,Robin Hood,1973-11-08,7.312,4721,8.1425
movie:619,movie,The Bodyguard,1992-11-25,6.704,3325,10.5028
movie:746,movie,The Last Emperor,1987-10-04,7.592,1967,10.756
movie:12095,movie,From Dusk Till Dawn 2: Texas Blood Money,1999-03-16,4.621,530,4.7396
tv:46638,tv,Top of the Lake,2013-03-18,7.052,413,8.061
movie:19265,movie,Whatever Works,2009-06-19,7.071,1876,5.0474
movie:226486,movie,Tammy,2014-07-02,5.342,1297,3.3244
movie:200727,movie,"Love, Rosie",2014-10-16,7.813,6551,11.2991
tv:76148,tv,Derry Girls,2018-01-04,8.1,422,10.6804
movie:239678,movie,This Is Where I Leave You,2014-09-10,6.643,1524,7.1543
movie:457955,movie,The Night Eats the World,2018-03-07,6.036,828,3.9481
movie:264656,movie,The Homesman,2014-05-18,6.519,901,5.2574
movie:11349,movie,Cape Fear,1962-04-12,7.452,652,4.6346
movie:12528,movie,Southern Comfort,1981-09-24,6.854,366,3.1772
movie:13824,movie,Superstar,1999-10-08,5.285,324,3.0424
movie:10858,movie,Nixon,1995-12-22,6.82,410,4.4499
movie:11194,movie,Touching the Void,2003-09-05,7.555,472,3.3194
movie:26031,movie,The Naked Kiss,1964-10-29,6.983,210,2.2963
movie:541487,movie,Maharshi,2019-05-09,6.603,39,1.587
movie:740996,movie,BLACKPINK: Light Up the Sky,2020-10-14,8.166,528,2.4525
movie:9519,movie,Chopper,2000-06-21,6.788,429,3.1089
movie:10397,movie,Angela's Ashes,1999-12-25,7.32,358,3.5227
movie:438,movie,Cube Zero,2004-10-10,5.669,1187,4.7073
movie:735120,movie,C U Soon,2020-09-01,7.261,44,0.8775
movie:33564,movie,The Swimmer,1968-08-09,7.361,277,2.584
movie:618355,movie,Superman: Red Son,2020-02-24,7.1,912,3.6189
movie:72545,movie,Journey 2: The Mysterious Island,2012-01-19,6.144,4595,10.9715
movie:580931,movie,Dream Girl,2019-02-04,0.0,0,0.4813
movie:13220,movie,Splinter,2008-10-31,6.186,827,3.8885
movie:13524,movie,Battle of the Bulge,1965-12-16,6.902,286,3.1655
tv:65930,tv,My Hero Academia,2016-04-03,8.606,5363,21.0275
movie:10890,movie,Stripes,1981-06-26,6.562,1063,6.2424
movie:439,movie,La Dolce Vita,1960-02-05,8.027,2063,7.6147
tv:1422,tv,The Middle,2009-09-30,7.567,770,80.5934
tv:49009,tv,The Goldbergs,2013-09-24,7.443,374,50.4692
movie:10496,movie,Bats,1999-10-22,4.608,222,2.9679
movie:13944,movie,Passengers,2008-09-26,6.132,1029,5.6619
movie:10557,movie,East Is East,1999-05-14,6.528,229,1.9019
tv:19649,tv,Jesus of Nazareth,1977-03-27,7.833,565,7.625
movie:84330,movie,Room 237,2012-10-26,6.131,535,3.3344
movie:18126,movie,Hannah Montana: The Movie,2009-04-10,6.581,2125,7.9056
movie:252680,movie,Moms' Night Out,2014-03-25,5.598,311,2.5321
movie:238603,movie,Earth to Echo,2014-06-14,5.895,626,4.6834
movie:22907,movie,Takers,2010-08-26,6.249,1411,6.4096
movie:293,movie,A River Runs Through It,1992-10-09,7.0,1224,7.8284
movie:423899,movie,Victoria & Abdul,2017-09-13,6.886,1221,3.7264
movie:1415,movie,Party Monster,2003-09-05,5.803,201,3.5319
movie:9715,movie,Hope Floats,1998-05-29,6.4,512,4.6819
movie:316776,movie,Who Killed Captain Alex?,2010-03-01,6.5,178,2.1372
movie:11662,movie,Casshern,2004-04-24,5.858,271,4.363
movie:16052,movie,Selena,1997-03-21,7.72,1335,3.2465
movie:680593,movie,The Dark and the Wicked,2020-04-16,6.141,559,5.2595
movie:8545,movie,Little Voice,1998-11-05,6.453,201,2.866
movie:10342,movie,Teaching Mrs. Tingle,1999-08-11,5.531,373,3.8432
movie:33339,movie,Camp,2003-09-05,5.543,92,1.7063
movie:159824,movie,Hotel Transylvania 2,2015-09-21,6.763,6229,18.4326
movie:198287,movie,After the Dark,2013-07-06,6.003,744,3.6233
movie:41215,movie,Black Death,2010-06-07,6.074,989,6.3708
movie:10961,movie,Behind the Mask: The Rise of Leslie Vernon,2006-08-29,6.428,524,2.5929
movie:11042,movie,The Barbarian Invasions,2003-05-01,7.049,417,2.9627
movie:17058,movie,Scarlet Street,1945-12-25,7.601,454,2.9214
movie:1883,movie,Malcolm X,1992-11-18,7.6,1966,7.3916
movie:209263,movie,Enough Said,2013-09-18,6.73,935,3.6868
tv:83381,tv,Tidelands,2018-12-14,6.61,127,5.1089
movie:24961,movie,The Wiz,1978-10-24,6.201,323,6.0056
movie:59468,movie,The Way,2010-09-10,7.09,667,4.3698
movie:10216,movie,Species II,1998-04-10,5.191,846,6.9231
movie:10249,movie,The Rocketeer,1991-06-21,6.475,1075,5.3336
tv:10283,tv,Archer,2009-09-17,7.939,1466,42.1802
movie:43552,movie,Vanishing on 7th Street,2010-09-11,5.297,629,5.2709
tv:95272,tv,Lincoln Rhyme: Hunt for the Bone Collector,2020-01-10,7.4,147,5.6245
movie:347126,movie,God's Not Dead 2,2016-04-01,6.205,432,3.2543
movie:12223,movie,The Stepford Wives,1975-02-12,6.691,380,3.4993
movie:5689,movie,The Blue Lagoon,1980-07-05,6.137,2075,9.2395
movie:419478,movie,Midnight Sun,2018-03-22,7.803,3572,5.1518
movie:4997,movie,Wonderland,2003-10-23,6.068,302,5.3522
movie:15992,movie,Abandon,2002-10-14,4.846,188,2.3904
movie:69668,movie,Dream House,2011-09-29,6.202,1458,5.6017
movie:66,movie,Absolute Power,1997-02-14,6.663,1281,6.4041
movie:5780,movie,Torn Curtain,1966-07-14,6.577,680,3.6438
movie:993,movie,Sleuth,1972-12-10,7.701,742,4.2125
tv:113423,tv,A Simple Murder,2020-11-20,7.5,8,1.646
movie:428493,movie,God's Own Country,2017-08-31,7.726,1006,6.7459
movie:10668,movie,Suicide Kings,1997-09-06,6.595,337,4.4775
movie:411741,movie,Ingrid Goes West,2017-08-11,6.394,1094,3.6879
movie:22267,movie,Ride with the Devil,1999-11-24,6.333,216,4.213
movie:14002,movie,Baraka,1992-09-15,8.226,709,4.0215
movie:119675,movie,Behind the Candelabra,2013-05-26,6.594,844,6.2997
movie:268920,movie,Hot Pursuit,2015-05-08,5.733,1757,5.2389
movie:228066,movie,Victor Frankenstein,2015-11-10,5.953,2315,8.3469
movie:14139,movie,Timecrimes,2007-11-01,7.017,1510,7.793
movie:250319,movie,The Visitor,2007-05-10,8.0,1,1.0494
movie:48289,movie,The Debt,2010-09-30,6.55,985,5.3985
movie:15723,movie,The Big Kahuna,1999-11-17,6.773,377,2.3031
tv:76796,tv,Collateral,2018-02-12,6.441,237,6.6546
movie:80389,movie,Get the Gringo,2012-03-15,6.609,1839,6.2176
movie:366696,movie,The Red Pill,2016-10-14,7.542,224,2.2187
tv:83936,tv,Das Boot,2018-11-23,7.013,159,13.9413
movie:37931,movie,MacGruber,2010-05-21,5.409,630,4.3679
movie:8840,movie,DragonHeart,1996-05-31,6.567,2218,7.2462
movie:13282,movie,Death Race 2000,1975-04-30,6.163,584,4.7469
movie:76489,movie,The Three Stooges,2012-04-13,5.818,666,5.4773
movie:9349,movie,Universal Soldier,1992-07-10,6.342,1975,6.8589
movie:8393,movie,The Gods Must Be Crazy,1980-09-10,7.274,1352,11.4312
movie:19157,movie,Going Overboard,1989-05-11,2.325,163,2.372
tv:66939,tv,Gypsy,2017-06-30,6.636,225,5.1963
movie:448194,movie,Pyewacket,2017-12-08,5.919,352,2.8758
movie:10141,movie,Dirty Rotten Scoundrels,1988-12-14,7.096,1075,7.9802
movie:345922,movie,Fist Fight,2017-02-16,6.041,1335,6.0078
movie:11130,movie,The Princess Diaries 2: Royal Engagement,2004-08-06,6.7,3454,10.644
movie:316023,movie,Mike and Dave Need Wedding Dates,2016-07-07,6.043,2654,5.2143
movie:10368,movie,Tea with Mussolini,1999-03-25,6.438,161,2.4978
movie:11424,movie,High Society,1956-07-17,6.836,272,4.605
tv:9912,tv,Passions,1999-07-05,6.9,9,57.3454
movie:9466,movie,Celebrity,1998-09-25,5.99,518,3.863
movie:13435,movie,Antwone Fisher,2002-12-19,6.942,572,3.7975
tv:61864,tv,Good Witch,2015-02-28,7.694,276,20.4179
movie:566927,movie,Impractical Jokers: The Movie,2020-02-21,6.56,166,2.1557
movie:10957,movie,The Black Cauldron,1985-07-24,6.434,1468,9.2905
movie:52015,movie,Stake Land,2010-09-30,6.194,893,3.9815
movie:10862,movie,Bounce,2000-11-15,5.807,420,3.5871
movie:1649,movie,Bill & Ted's Bogus Journey,1991-07-19,6.297,1389,5.5046
movie:529983,movie,The Poison Rose,2019-05-23,4.737,377,7.2254
movie:10790,movie,The Abandoned,2006-09-11,5.494,260,1.6924
tv:101836,tv,Absurd Planet,2020-04-22,5.033,30,2.4285
tv:8358,tv,Lie to Me,2009-01-21,7.88,1717,44.6654
movie:8850,movie,The Shadow,1994-07-01,6.063,583,6.5016
movie:67,movie,Paradise Now,2005-09-07,6.908,294,3.2051
tv:549,tv,Law & Order,1990-09-13,7.3,708,201.4203
movie:9386,movie,In the Line of Fire,1993-07-08,7.0,1856,7.6838
movie:9618,movie,Tango & Cash,1989-12-22,6.51,2197,7.957
movie:32847,movie,"Now, Voyager",1942-10-22,7.399,238,2.5816
tv:137192,tv,Inside,2007-04-10,0.0,0,1.4045
movie:13539,movie,Here on Earth,2000-03-24,5.9,198,2.1556
movie:8012,movie,Get Shorty,1995-10-20,6.495,1242,6.2993
movie:11001,movie,Blue Streak,1999-09-17,6.517,1685,7.4771
movie:11104,movie,Chungking Express,1994-07-14,8.0,2264,11.3591
movie:19490,movie,The Bishop's Wife,1947-12-25,7.087,286,2.8058
movie:11704,movie,The Secret of NIMH,1982-06-17,7.439,975,6.1016
tv:71577,tv,The New Legends of Monkey,2018-01-28,7.13,207,8.4874
movie:9030,movie,The Eye,2008-02-01,5.902,1182,5.9089
movie:249397,movie,Nymphomaniac: Vol. II,2013-12-25,6.708,3251,14.9092
movie:11652,movie,Invincible,2006-08-25,7.026,1062,5.8752
movie:8849,movie,Alfie,2004-10-22,5.848,895,3.3061
movie:18995,movie,D.O.A.,1949-12-23,6.853,205,1.892
movie:1831,movie,The Next Best Thing,2000-03-03,5.24,206,2.7337
tv:606,tv,"Ed, Edd n Eddy",1999-01-04,7.862,815,18.3594
movie:204435,movie,Krrish 3,2013-11-01,5.643,207,2.5666
movie:1947,movie,An Unfinished Life,2005-09-09,6.823,717,6.407
movie:32274,movie,Cradle Will Rock,1999-12-10,6.5,99,2.5443
movie:38410,movie,The Poughkeepsie Tapes,2007-04-27,6.538,799,4.6514
movie:7288,movie,Duplex,2003-09-26,6.117,1841,5.9523
movie:2907,movie,The Addams Family,1991-11-22,7.073,5151,11.7145
movie:49787,movie,The Reef,2010-05-15,5.634,611,2.4779
tv:19531,tv,Salem's Lot,2004-06-20,5.966,205,5.5032
movie:2742,movie,Naked Lunch,1991-12-27,6.998,1241,4.8055
movie:12182,movie,Nick and Norah's Infinite Playlist,2008-10-03,6.438,1300,3.6992
movie:323517,movie,Badlapur,2015-02-20,6.997,157,1.3407
movie:8766,movie,Hellraiser: Bloodline,1996-03-08,5.277,620,5.2271
movie:10882,movie,Sleeping Beauty,1959-02-17,6.946,5552,14.0156
movie:14517,movie,MirrorMask,2005-01-25,6.438,376,3.3507
movie:11597,movie,Toys,1992-12-18,5.321,605,4.815
movie:15919,movie,Marty,1955-04-11,7.459,470,3.0044
tv:186,tv,Weeds,2005-08-07,7.477,1024,42.2158
movie:15393,movie,Play Misty for Me,1971-10-01,6.583,584,4.0198
movie:614,movie,Wild Strawberries,1957-08-28,8.1,1848,4.8422
movie:17529,movie,True Grit,1969-06-11,7.332,880,6.805
movie:129112,movie,Wadjda,2012-12-06,7.22,528,3.8141
movie:26039,movie,Point Blank,1967-08-30,7.056,447,4.085
movie:10412,movie,Romper Stomper,1992-03-05,6.538,584,3.7595
movie:36040,movie,Walkabout,1971-07-01,7.303,464,4.4765
movie:340945,movie,USS Indianapolis: Men of Courage,2016-09-22,5.862,672,4.1523
movie:291854,movie,Meet the Mormons,2014-10-10,6.0,12,0.8143
movie:661950,movie,Alone,2020-10-23,5.8,210,3.8083
movie:20334,movie,The Shop Around the Corner,1940-01-12,8.055,861,3.8866
movie:12590,movie,Below,2002-08-11,6.048,540,4.4585
movie:241254,movie,The Prince,2014-08-22,4.925,516,6.3423
movie:25769,movie,Carriers,2009-09-04,6.049,1518,5.3087
movie:489930,movie,Blindspotting,2018-07-20,7.302,742,2.8395
movie:182,movie,The Good German,2006-12-15,5.829,362,5.7101
movie:22897,movie,It's Complicated,2009-12-23,6.513,1558,5.6978
tv:86340,tv,Undone,2019-09-12,7.677,393,7.4505
movie:12837,movie,The Secret Life of Bees,2008-09-17,7.476,594,4.9399
movie:14799,movie,For Your Consideration,2006-11-17,5.755,182,3.1236
movie:16235,movie,Amityville II: The Possession,1982-09-24,5.726,412,4.4872
movie:9075,movie,Black Book,2006-09-14,7.452,1269,5.5723
